docname,topic,proportion
newsgroups:686,006,0.194971
newsgroups:686,005,0.05078
newsgroups:686,016,0.031325
newsgroups:721,005,1.0
newsgroups:756,006,1.0
newsgroups:791,000,1.0
newsgroups:826,005,1.0
newsgroups:861,005,1.0
newsgroups:896,005,1.0
newsgroups:931,001,1.0
newsgroups:966,000,0.666315
newsgroups:966,017,0.175829
newsgroups:966,002,0.157856
newsgroups:1001,009,1.0
newsgroups:1036,003,1.0
newsgroups:1071,008,0.508927
newsgroups:1071,003,0.345298
newsgroups:1071,001,0.145776
newsgroups:1106,001,1.0
newsgroups:1141,010,0.563022
newsgroups:1141,002,0.118663
newsgroups:1141,007,0.114058
newsgroups:1141,003,0.087414
newsgroups:1141,001,0.063868
newsgroups:1141,004,0.052976
newsgroups:1176,004,1.0
newsgroups:1211,009,1.0
newsgroups:1246,001,1.0
newsgroups:1281,001,0.611191
newsgroups:1281,016,0.117934
newsgroups:1281,004,0.093339
newsgroups:1281,000,0.091808
newsgroups:1281,003,0.085728
newsgroups:1316,008,1.0
newsgroups:1351,009,1.0
newsgroups:1386,001,1.0
newsgroups:1421,009,0.385284
newsgroups:1421,001,0.226148
newsgroups:1421,016,0.152885
newsgroups:1421,004,0.0799
newsgroups:1421,011,0.074998
newsgroups:1421,017,0.053413
newsgroups:1421,012,0.027372
newsgroups:1456,001,1.0
newsgroups:1491,009,1.0
newsgroups:1526,001,1.0
newsgroups:1561,001,1.0
newsgroups:1596,001,1.0
newsgroups:1631,001,1.0
newsgroups:1666,002,0.234852
newsgroups:1666,001,0.219972
newsgroups:1666,003,0.177398
newsgroups:1666,000,0.161484
newsgroups:1666,004,0.121052
newsgroups:1666,007,0.085242
newsgroups:1701,009,1.0
newsgroups:1736,009,0.571432
newsgroups:1736,001,0.428568
newsgroups:1771,009,1.0
newsgroups:1806,003,1.0
newsgroups:1841,001,0.4059
newsgroups:1841,003,0.271218
newsgroups:1841,012,0.120548
newsgroups:1841,004,0.11359
newsgroups:1841,013,0.041777
newsgroups:1841,000,0.029543
newsgroups:1841,002,0.017423
newsgroups:1876,001,1.0
newsgroups:1911,001,0.51581
newsgroups:1911,013,0.262531
newsgroups:1911,003,0.107547
newsgroups:1911,004,0.084509
newsgroups:1911,017,0.029603
newsgroups:1946,001,1.0
newsgroups:1981,004,1.0
newsgroups:2016,010,0.641171
newsgroups:2016,003,0.358831
newsgroups:2051,009,0.563795
newsgroups:2051,013,0.265709
newsgroups:2051,005,0.093391
newsgroups:2051,001,0.077104
newsgroups:2086,010,1.0
newsgroups:2121,013,1.0
newsgroups:2156,010,1.0
newsgroups:2191,001,1.0
newsgroups:2226,001,0.226381
newsgroups:2226,009,0.186138
newsgroups:2226,013,0.127102
newsgroups:2226,004,0.122892
newsgroups:2226,014,0.118403
newsgroups:2226,016,0.090576
newsgroups:2226,010,0.078163
newsgroups:2226,005,0.050344
newsgroups:2261,000,1.0
newsgroups:2296,010,1.0
newsgroups:2331,013,1.0
newsgroups:2366,013,1.0
newsgroups:2401,004,1.0
newsgroups:2436,019,1.0
newsgroups:2471,003,0.335217
newsgroups:2471,007,0.250013
newsgroups:2471,001,0.10016
newsgroups:2471,013,0.095703
newsgroups:2471,011,0.077063
newsgroups:2471,002,0.072352
newsgroups:2471,004,0.039243
newsgroups:2471,008,0.030249
newsgroups:2506,010,1.0
newsgroups:2541,013,1.0
newsgroups:2576,013,1.0
newsgroups:2611,003,0.296527
newsgroups:2611,011,0.266921
newsgroups:2611,001,0.208452
newsgroups:2611,002,0.149599
newsgroups:2611,017,0.030911
newsgroups:2611,004,0.026219
newsgroups:2611,012,0.021372
newsgroups:2646,004,1.0
newsgroups:2681,001,0.340452
newsgroups:2681,009,0.271324
newsgroups:2681,013,0.226424
newsgroups:2681,000,0.1618
newsgroups:2716,004,1.0
newsgroups:2751,013,1.0
newsgroups:2786,009,0.490338
newsgroups:2786,013,0.261217
newsgroups:2786,004,0.127316
newsgroups:2786,003,0.121129
newsgroups:2821,004,1.0
newsgroups:2856,000,1.0
newsgroups:2891,004,0.276225
newsgroups:2891,013,0.246681
newsgroups:2891,001,0.177705
newsgroups:2891,003,0.084601
newsgroups:2891,005,0.056518
newsgroups:2891,002,0.042225
newsgroups:2891,011,0.042159
newsgroups:2891,000,0.028225
newsgroups:2891,018,0.025051
newsgroups:2891,012,0.02061
newsgroups:2926,010,1.0
newsgroups:2961,010,0.628524
newsgroups:2961,014,0.166527
newsgroups:2961,002,0.09545
newsgroups:2961,003,0.052423
newsgroups:2961,013,0.036878
newsgroups:2961,012,0.020198
newsgroups:2996,000,0.494878
newsgroups:2996,001,0.311209
newsgroups:2996,002,0.193913
newsgroups:3031,010,1.0
newsgroups:3066,018,0.423599
newsgroups:3066,004,0.271331
newsgroups:3066,010,0.101424
newsgroups:3066,000,0.057832
newsgroups:3066,003,0.055921
newsgroups:3066,014,0.05078
newsgroups:3066,001,0.026805
newsgroups:3066,007,0.011467
newsgroups:3066,016,0.000841
newsgroups:3101,007,1.0
newsgroups:3136,009,1.0
newsgroups:3171,003,1.0
newsgroups:3206,018,0.500743
newsgroups:3206,003,0.262901
newsgroups:3206,004,0.236356
newsgroups:3241,010,1.0
newsgroups:3276,004,0.636115
newsgroups:3276,018,0.186656
newsgroups:3276,000,0.123509
newsgroups:3276,005,0.05372
newsgroups:3311,018,0.749605
newsgroups:3311,010,0.250395
newsgroups:3346,004,1.0
newsgroups:3381,018,0.435338
newsgroups:3381,004,0.169601
newsgroups:3381,003,0.113298
newsgroups:3381,001,0.084167
newsgroups:3381,012,0.073867
newsgroups:3381,002,0.055565
newsgroups:3381,005,0.035963
newsgroups:3381,000,0.0322
newsgroups:3416,003,0.755502
newsgroups:3416,011,0.102461
newsgroups:3416,013,0.094503
newsgroups:3416,000,0.047534
newsgroups:3451,003,0.764148
newsgroups:3451,010,0.235852
newsgroups:3486,002,1.0
newsgroups:3521,010,0.404181
newsgroups:3521,004,0.3843
newsgroups:3521,003,0.164383
newsgroups:3521,007,0.047136
newsgroups:3556,010,1.0
newsgroups:3591,001,1.0
newsgroups:3626,003,0.640185
newsgroups:3626,010,0.294571
newsgroups:3626,001,0.065244
newsgroups:3661,013,0.573281
newsgroups:3661,003,0.426718
newsgroups:3696,018,1.0
newsgroups:3731,010,1.0
newsgroups:3766,004,1.0
newsgroups:3801,018,1.0
newsgroups:3836,003,1.0
newsgroups:3871,004,0.374161
newsgroups:3871,001,0.208162
newsgroups:3871,011,0.175023
newsgroups:3871,019,0.122824
newsgroups:3871,003,0.106161
newsgroups:3871,002,0.013669
newsgroups:3906,010,1.0
newsgroups:3941,010,1.0
newsgroups:3976,004,1.0
newsgroups:4011,003,1.0
newsgroups:4046,007,0.402926
newsgroups:4046,002,0.264255
newsgroups:4046,003,0.185593
newsgroups:4046,012,0.084204
newsgroups:4046,001,0.063022
newsgroups:4081,007,1.0
newsgroups:4116,004,1.0
newsgroups:4151,004,1.0
newsgroups:4186,004,0.65031
newsgroups:4186,001,0.204024
newsgroups:4186,002,0.089486
newsgroups:4186,016,0.05618
newsgroups:4221,003,0.550067
newsgroups:4221,007,0.225574
newsgroups:4221,004,0.147177
newsgroups:4221,002,0.041154
newsgroups:4221,009,0.036027
newsgroups:4256,007,1.0
newsgroups:4291,010,0.545809
newsgroups:4291,001,0.180691
newsgroups:4291,002,0.172246
newsgroups:4291,003,0.101254
newsgroups:4326,010,1.0
newsgroups:4361,001,1.0
newsgroups:4396,004,1.0
newsgroups:4431,012,1.0
newsgroups:4466,003,1.0
newsgroups:4501,001,1.0
newsgroups:4536,018,1.0
newsgroups:4571,003,1.0
newsgroups:4606,004,1.0
newsgroups:4641,004,1.0
newsgroups:4676,003,1.0
newsgroups:4711,007,0.630144
newsgroups:4711,003,0.369856
newsgroups:4746,011,1.0
newsgroups:4781,001,1.0
newsgroups:4816,007,1.0
newsgroups:4851,003,1.0
newsgroups:4886,003,1.0
newsgroups:4921,010,1.0
newsgroups:4956,004,1.0
newsgroups:4991,003,1.0
newsgroups:5026,013,1.0
newsgroups:5061,000,1.0
newsgroups:5096,003,1.0
newsgroups:5131,002,1.0
newsgroups:5166,001,1.0
newsgroups:5201,001,1.0
newsgroups:5236,013,0.521981
newsgroups:5236,011,0.314568
newsgroups:5236,003,0.163451
newsgroups:5271,013,1.0
newsgroups:5306,004,1.0
newsgroups:5341,002,1.0
newsgroups:5376,013,0.4583
newsgroups:5376,003,0.297533
newsgroups:5376,001,0.176281
newsgroups:5376,004,0.067886
newsgroups:5411,003,1.0
newsgroups:5446,010,1.0
newsgroups:5481,003,1.0
newsgroups:5516,013,1.0
newsgroups:5551,001,1.0
newsgroups:5586,013,0.581053
newsgroups:5586,003,0.418947
newsgroups:5621,006,0.406128
newsgroups:5621,016,0.227842
newsgroups:5621,013,0.194732
newsgroups:5621,003,0.171297
newsgroups:5656,010,1.0
newsgroups:5691,013,1.0
newsgroups:5726,009,1.0
newsgroups:5761,011,1.0
newsgroups:5796,013,0.394766
newsgroups:5796,017,0.262177
newsgroups:5796,001,0.169103
newsgroups:5796,010,0.112903
newsgroups:5796,003,0.061051
newsgroups:5831,017,1.0
newsgroups:5866,001,1.0
newsgroups:5901,013,1.0
newsgroups:5936,001,0.301857
newsgroups:5936,004,0.299363
newsgroups:5936,009,0.178496
newsgroups:5936,003,0.146058
newsgroups:5936,000,0.074227
newsgroups:5971,001,1.0
newsgroups:6006,004,0.377696
newsgroups:6006,007,0.277822
newsgroups:6006,001,0.182141
newsgroups:6006,019,0.081955
newsgroups:6006,012,0.080386
newsgroups:6041,018,1.0
newsgroups:6076,004,1.0
newsgroups:6111,014,0.309344
newsgroups:6111,003,0.221567
newsgroups:6111,002,0.218634
newsgroups:6111,007,0.182469
newsgroups:6111,012,0.067986
newsgroups:6146,007,0.343734
newsgroups:6146,015,0.284258
newsgroups:6146,003,0.172015
newsgroups:6146,004,0.128113
newsgroups:6146,002,0.07188
newsgroups:6181,001,1.0
newsgroups:6216,003,1.0
newsgroups:6251,010,1.0
newsgroups:6286,002,1.0
newsgroups:6321,002,1.0
newsgroups:6356,002,1.0
newsgroups:6391,007,1.0
newsgroups:6426,007,1.0
newsgroups:6461,007,1.0
newsgroups:6496,007,0.263764
newsgroups:6496,018,0.224306
newsgroups:6496,010,0.220255
newsgroups:6496,004,0.206511
newsgroups:6496,001,0.085165
newsgroups:6531,003,1.0
newsgroups:6566,007,1.0
newsgroups:6601,004,1.0
newsgroups:6636,007,1.0
newsgroups:6671,007,1.0
newsgroups:6706,003,0.503123
newsgroups:6706,007,0.265016
newsgroups:6706,012,0.143102
newsgroups:6706,002,0.088759
newsgroups:6741,001,1.0
newsgroups:6776,007,0.352566
newsgroups:6776,004,0.333107
newsgroups:6776,013,0.225092
newsgroups:6776,002,0.089236
newsgroups:6811,007,1.0
newsgroups:6846,002,1.0
newsgroups:6881,007,1.0
newsgroups:6916,004,1.0
newsgroups:6951,007,1.0
newsgroups:6986,018,0.434297
newsgroups:6986,010,0.284551
newsgroups:6986,007,0.281152
newsgroups:7021,003,1.0
newsgroups:7056,014,1.0
newsgroups:7091,004,1.0
newsgroups:7126,007,1.0
newsgroups:7161,003,0.32246
newsgroups:7161,014,0.28518
newsgroups:7161,011,0.164982
newsgroups:7161,002,0.120151
newsgroups:7161,004,0.107227
newsgroups:7196,003,1.0
newsgroups:7231,003,1.0
newsgroups:7266,001,1.0
newsgroups:7301,002,0.3104
newsgroups:7301,014,0.300301
newsgroups:7301,006,0.186435
newsgroups:7301,000,0.0834
newsgroups:7301,005,0.069
newsgroups:7301,003,0.050464
newsgroups:7336,002,1.0
newsgroups:7371,002,0.298049
newsgroups:7371,011,0.279109
newsgroups:7371,014,0.256055
newsgroups:7371,000,0.110039
newsgroups:7371,017,0.051288
newsgroups:7371,012,0.005461
newsgroups:7406,003,0.273192
newsgroups:7406,002,0.210883
newsgroups:7406,014,0.161627
newsgroups:7406,000,0.149746
newsgroups:7406,001,0.111505
newsgroups:7406,012,0.074407
newsgroups:7406,005,0.018639
newsgroups:7441,001,1.0
newsgroups:7476,000,1.0
newsgroups:7511,002,0.35499
newsgroups:7511,012,0.281807
newsgroups:7511,003,0.212785
newsgroups:7511,000,0.150417
newsgroups:7546,002,0.391949
newsgroups:7546,000,0.344373
newsgroups:7546,014,0.263678
newsgroups:7581,002,0.292558
newsgroups:7581,003,0.28535
newsgroups:7581,014,0.237836
newsgroups:7581,012,0.099822
newsgroups:7581,018,0.052485
newsgroups:7581,004,0.031949
newsgroups:7616,001,1.0
newsgroups:7651,002,1.0
newsgroups:7686,007,0.571157
newsgroups:7686,014,0.221346
newsgroups:7686,001,0.127171
newsgroups:7686,002,0.05354
newsgroups:7686,003,0.026785
newsgroups:7721,000,1.0
newsgroups:7756,002,1.0
newsgroups:7791,003,1.0
newsgroups:7826,012,1.0
newsgroups:7861,002,1.0
newsgroups:7896,002,1.0
newsgroups:7931,002,1.0
newsgroups:7966,007,1.0
newsgroups:8001,014,1.0
newsgroups:8036,014,0.36819
newsgroups:8036,002,0.265796
newsgroups:8036,004,0.134686
newsgroups:8036,005,0.096447
newsgroups:8036,000,0.080005
newsgroups:8036,008,0.054876
newsgroups:8071,003,1.0
newsgroups:8106,003,1.0
newsgroups:8141,018,1.0
newsgroups:8176,000,1.0
newsgroups:8211,000,0.494878
newsgroups:8211,001,0.311209
newsgroups:8211,002,0.193913
newsgroups:8246,014,1.0
newsgroups:8281,014,0.376232
newsgroups:8281,000,0.363944
newsgroups:8281,001,0.175002
newsgroups:8281,002,0.084821
newsgroups:8316,014,1.0
newsgroups:8351,014,1.0
newsgroups:8386,000,1.0
newsgroups:8421,018,1.0
newsgroups:8456,014,0.600789
newsgroups:8456,002,0.232415
newsgroups:8456,003,0.166796
newsgroups:8491,014,1.0
newsgroups:8526,014,1.0
newsgroups:8561,014,0.573426
newsgroups:8561,002,0.166
newsgroups:8561,003,0.14089
newsgroups:8561,000,0.119685
newsgroups:8596,003,1.0
newsgroups:8631,001,1.0
newsgroups:8666,014,0.556338
newsgroups:8666,002,0.272182
newsgroups:8666,000,0.171479
newsgroups:8701,002,1.0
newsgroups:8736,014,1.0
newsgroups:8771,014,1.0
newsgroups:8806,014,1.0
newsgroups:8841,002,1.0
newsgroups:8876,002,1.0
newsgroups:8911,014,1.0
newsgroups:8946,006,1.0
newsgroups:8981,002,0.493285
newsgroups:8981,014,0.26064
newsgroups:8981,003,0.1292
newsgroups:8981,006,0.116874
newsgroups:9016,004,1.0
newsgroups:9051,002,0.43259
newsgroups:9051,000,0.232671
newsgroups:9051,015,0.2006
newsgroups:9051,019,0.089319
newsgroups:9051,001,0.044821
newsgroups:9086,002,0.768686
newsgroups:9086,015,0.089538
newsgroups:9086,012,0.062818
newsgroups:9086,003,0.060461
newsgroups:9086,000,0.018497
newsgroups:9121,002,1.0
newsgroups:9156,002,1.0
newsgroups:9191,002,0.604257
newsgroups:9191,000,0.156184
newsgroups:9191,004,0.082671
newsgroups:9191,014,0.054318
newsgroups:9191,012,0.053298
newsgroups:9191,015,0.043208
newsgroups:9191,011,0.006064
newsgroups:9226,002,0.861994
newsgroups:9226,001,0.069295
newsgroups:9226,000,0.068711
newsgroups:9261,002,1.0
newsgroups:9296,002,0.59013
newsgroups:9296,015,0.215389
newsgroups:9296,003,0.095666
newsgroups:9296,012,0.035748
newsgroups:9296,016,0.031888
newsgroups:9296,001,0.025387
newsgroups:9296,004,0.005791
newsgroups:9331,002,1.0
newsgroups:9366,002,1.0
newsgroups:9401,002,0.527255
newsgroups:9401,005,0.215195
newsgroups:9401,015,0.194354
newsgroups:9401,012,0.063196
newsgroups:9436,015,0.542826
newsgroups:9436,002,0.299094
newsgroups:9436,001,0.15808
newsgroups:9471,015,0.424826
newsgroups:9471,002,0.367783
newsgroups:9471,019,0.207392
newsgroups:9506,002,0.546067
newsgroups:9506,015,0.453933
newsgroups:9541,002,0.953077
newsgroups:9541,015,0.046923
newsgroups:9576,002,0.722948
newsgroups:9576,014,0.073779
newsgroups:9576,012,0.066958
newsgroups:9576,015,0.049758
newsgroups:9576,000,0.03934
newsgroups:9576,003,0.03012
newsgroups:9576,005,0.017096
newsgroups:9611,002,0.468562
newsgroups:9611,004,0.226829
newsgroups:9611,015,0.221546
newsgroups:9611,001,0.083062
newsgroups:9646,002,1.0
newsgroups:9681,002,0.708449
newsgroups:9681,015,0.291551
newsgroups:9716,002,0.663901
newsgroups:9716,001,0.336099
newsgroups:9751,002,0.390684
newsgroups:9751,015,0.342125
newsgroups:9751,005,0.121095
newsgroups:9751,019,0.070643
newsgroups:9751,014,0.066873
newsgroups:9751,012,0.008581
newsgroups:9786,002,0.808478
newsgroups:9786,012,0.191522
newsgroups:9821,002,0.791071
newsgroups:9821,015,0.170526
newsgroups:9821,004,0.038403
newsgroups:9856,002,0.622735
newsgroups:9856,005,0.141906
newsgroups:9856,014,0.139609
newsgroups:9856,001,0.09575
newsgroups:9891,002,1.0
newsgroups:9926,002,1.0
newsgroups:9961,002,1.0
newsgroups:9996,002,1.0
newsgroups:10031,000,1.0
newsgroups:10066,015,0.713115
newsgroups:10066,002,0.286885
newsgroups:10101,004,1.0
newsgroups:10136,015,0.526644
newsgroups:10136,002,0.355516
newsgroups:10136,000,0.11784
newsgroups:10171,002,1.0
newsgroups:10206,015,1.0
newsgroups:10241,002,1.0
newsgroups:10276,012,1.0
newsgroups:10311,015,0.470826
newsgroups:10311,002,0.251933
newsgroups:10311,012,0.184512
newsgroups:10311,000,0.092729
newsgroups:10346,002,1.0
newsgroups:10381,015,0.755565
newsgroups:10381,005,0.244435
newsgroups:10416,015,1.0
newsgroups:10451,015,1.0
newsgroups:10486,002,0.545376
newsgroups:10486,015,0.418519
newsgroups:10486,001,0.020502
newsgroups:10486,003,0.015602
newsgroups:10521,015,1.0
newsgroups:10556,003,1.0
newsgroups:10591,002,1.0
newsgroups:10626,002,1.0
newsgroups:10661,015,1.0
newsgroups:10696,002,0.90798
newsgroups:10696,003,0.09202
newsgroups:10731,002,1.0
newsgroups:10766,002,1.0
newsgroups:10801,015,0.520981
newsgroups:10801,002,0.479019
newsgroups:10836,015,1.0
newsgroups:10871,015,1.0
newsgroups:10906,002,1.0
newsgroups:10941,002,1.0
newsgroups:10976,002,0.887494
newsgroups:10976,004,0.112506
newsgroups:11011,017,1.0
newsgroups:11046,017,1.0
newsgroups:11081,017,1.0
newsgroups:11116,017,0.70896
newsgroups:11116,001,0.102662
newsgroups:11116,000,0.099544
newsgroups:11116,003,0.076832
newsgroups:11116,002,0.012002
newsgroups:11151,017,1.0
newsgroups:11186,000,1.0
newsgroups:11221,003,1.0
newsgroups:11256,017,0.429274
newsgroups:11256,003,0.191097
newsgroups:11256,004,0.143905
newsgroups:11256,000,0.092707
newsgroups:11256,007,0.074744
newsgroups:11256,001,0.068273
newsgroups:11291,006,1.0
newsgroups:11326,017,0.423516
newsgroups:11326,004,0.207111
newsgroups:11326,000,0.16097
newsgroups:11326,010,0.107561
newsgroups:11326,002,0.100842
newsgroups:11361,000,1.0
newsgroups:11396,017,1.0
newsgroups:11431,017,1.0
newsgroups:11466,000,1.0
newsgroups:11493,000,0.880522
newsgroups:11493,002,0.119478
newsgroups:11528,017,0.664171
newsgroups:11528,000,0.272709
newsgroups:11528,001,0.06312
newsgroups:11563,001,1.0
newsgroups:11598,017,1.0
newsgroups:11633,000,0.473336
newsgroups:11633,017,0.241122
newsgroups:11633,005,0.071188
newsgroups:11633,003,0.069143
newsgroups:11633,001,0.066834
newsgroups:11633,002,0.048167
newsgroups:11633,012,0.03021
newsgroups:11668,017,1.0
newsgroups:11703,000,0.281946
newsgroups:11703,001,0.206239
newsgroups:11703,017,0.184665
newsgroups:11703,002,0.141712
newsgroups:11703,005,0.124946
newsgroups:11703,003,0.04208
newsgroups:11703,006,0.018412
newsgroups:11738,017,0.369035
newsgroups:11738,000,0.332818
newsgroups:11738,001,0.13516
newsgroups:11738,002,0.071325
newsgroups:11738,016,0.051791
newsgroups:11738,004,0.037744
newsgroups:11738,003,0.002128
newsgroups:11773,000,1.0
newsgroups:11808,000,0.644389
newsgroups:11808,003,0.179421
newsgroups:11808,002,0.119175
newsgroups:11808,017,0.057015
newsgroups:11843,005,0.424115
newsgroups:11843,017,0.159465
newsgroups:11843,016,0.144511
newsgroups:11843,000,0.112134
newsgroups:11843,002,0.099714
newsgroups:11843,006,0.060061
newsgroups:11878,017,1.0
newsgroups:11913,001,0.451001
newsgroups:11913,017,0.233865
newsgroups:11913,004,0.119731
newsgroups:11913,000,0.096172
newsgroups:11913,003,0.05091
newsgroups:11913,002,0.048321
newsgroups:11948,000,1.0
newsgroups:11983,000,1.0
newsgroups:12018,003,0.593619
newsgroups:12018,001,0.406381
newsgroups:12053,001,0.227614
newsgroups:12053,019,0.221534
newsgroups:12053,007,0.183475
newsgroups:12053,002,0.084065
newsgroups:12053,010,0.065451
newsgroups:12053,017,0.063964
newsgroups:12053,009,0.051029
newsgroups:12053,000,0.041668
newsgroups:12053,003,0.033818
newsgroups:12053,004,0.027383
newsgroups:12088,019,1.0
newsgroups:12123,004,0.320223
newsgroups:12123,011,0.300958
newsgroups:12123,013,0.166053
newsgroups:12123,003,0.116582
newsgroups:12123,017,0.096183
newsgroups:12158,011,0.360073
newsgroups:12158,003,0.264732
newsgroups:12158,001,0.181523
newsgroups:12158,002,0.08101
newsgroups:12158,012,0.071377
newsgroups:12158,014,0.041284
newsgroups:12193,003,0.203001
newsgroups:12193,011,0.195146
newsgroups:12193,016,0.135106
newsgroups:12193,019,0.122629
newsgroups:12193,000,0.12126
newsgroups:12193,001,0.0981
newsgroups:12193,007,0.067163
newsgroups:12193,002,0.05245
newsgroups:12193,004,0.005145
newsgroups:12228,004,1.0
newsgroups:12263,004,1.0
newsgroups:12298,003,1.0
newsgroups:12333,001,0.43252
newsgroups:12333,003,0.350223
newsgroups:12333,002,0.109875
newsgroups:12333,000,0.107382
newsgroups:12368,003,0.438878
newsgroups:12368,001,0.195237
newsgroups:12368,007,0.157087
newsgroups:12368,011,0.086173
newsgroups:12368,002,0.069685
newsgroups:12368,013,0.04273
newsgroups:12368,000,0.01021
newsgroups:12403,003,1.0
newsgroups:12438,019,0.571625
newsgroups:12438,003,0.428375
newsgroups:12473,003,1.0
newsgroups:12508,003,1.0
newsgroups:12543,001,1.0
newsgroups:12578,001,0.473233
newsgroups:12578,003,0.308881
newsgroups:12578,002,0.217886
newsgroups:12613,002,1.0
